post_number,post_link,board,content,date
899571,https://theqoo.net/beauty/3562779957?page=7610,beauty,@2 ㄴㄴ 어제는 30퍼 랜덤쿠폰 적용한 가격이 저 가격이었어,25.01.07
899571,https://theqoo.net/beauty/3562779957?page=7610,beauty,@3 지금은 쿠폰 안되잖아,25.01.07
899571,https://theqoo.net/beauty/3562779957?page=7610,beauty,@4 오늘만 특가니까 내일되면 다시 가격 오르고 쿠폰 적용되겠지,25.01.07
899560,https://theqoo.net/beauty/3562760451?page=7610,beauty,"결제는 됨
근데 자꾸 팝업으로 뭐가 뜸",25.01.07
899560,https://theqoo.net/beauty/3562760451?page=7610,beauty,@1 ㄱㅅㄱㅅ,25.01.07
899560,https://theqoo.net/beauty/3562760451?page=7610,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/03/30 20:23:38)",25.01.07
899554,https://theqoo.net/beauty/3562754661?page=7611,beauty,건강이슈,25.01.07
899554,https://theqoo.net/beauty/3562754661?page=7611,beauty,감성 뭔데,25.01.07
899562,https://theqoo.net/beauty/3562763164?page=7610,beauty,너 나랑 똑같은 생각이넼ㅋㅋㅋㅋㅋㅋㅋㅋ 방금 무신사에서 체리쉬 지름 그래서,25.01.07
899562,https://theqoo.net/beauty/3562763164?page=7610,beauty,시빌 출첵도 하면 포인트 모아서 시빌에서 사는 것도 ㄱㅊ음,25.01.07
899562,https://theqoo.net/beauty/3562763164?page=7610,beauty,@2 엌 시빌은 생각도 못함 앗쉬 시빌 까맣게 잊고있었음,25.01.07
899562,https://theqoo.net/beauty/3562763164?page=7610,beauty,@3 왠만치안머으면 ㅁㅅㅅ가 나아 ㅋㅋ 7천포잇는데 무신사가싸더라,25.01.07
899562,https://theqoo.net/beauty/3562763164?page=7610,beauty,@4 무신사서 체리쉬 지름 다들 땡쓰!,25.01.07
899543,https://theqoo.net/beauty/3562743357?page=7611,beauty,나도 느려짐,25.01.07
899543,https://theqoo.net/beauty/3562743357?page=7611,beauty,나도 엄청 느려터졌어 나만 문젠 줄,25.01.07
899543,https://theqoo.net/beauty/3562743357?page=7611,beauty,ㄴㄷ,25.01.07
899543,https://theqoo.net/beauty/3562743357?page=7611,beauty,피씨라서 그런가 ㄱㅊ,25.01.07
899543,https://theqoo.net/beauty/3562743357?page=7611,beauty,"진짜 개느려
존나 아련하게 뭔 언헬시 업스트림이래",25.01.07
899543,https://theqoo.net/beauty/3562743357?page=7611,beauty,스크롤내릴때마다 이상한거뜸,25.01.07
899543,https://theqoo.net/beauty/3562743357?page=7611,beauty,나도... 쿠폰 못받고 있어 ㅠ,25.01.07
899543,https://theqoo.net/beauty/3562743357?page=7611,beauty,ㅠㅠㅠㅠ,25.01.07
899538,https://theqoo.net/beauty/3562734645?page=7611,beauty,올영 브뽑도 삿어 근데 안살수가 없는 가격,25.01.07
899538,https://theqoo.net/beauty/3562734645?page=7611,beauty,나랑 똑같닼ㅋㅋㅋ,25.01.07
899538,https://theqoo.net/beauty/3562734645?page=7611,beauty,@1 하 난 자꾸 까먹어서 그건 놓쳤음 그치ㅏㅁㄴ 월말에 들어오는 만원포인트로 살거임 뒤졌다,25.01.07
899552,https://theqoo.net/beauty/3562752348?page=7611,beauty,나도 결제 못하는 중 ㅜ,25.01.07
899552,https://theqoo.net/beauty/3562752348?page=7611,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/01/31 15:48:16)",25.01.07
899540,https://theqoo.net/beauty/3562735446?page=7611,beauty,슼에 있는 글에 라인업있지않아? 걍 걔네ㅇㅇ,25.01.07
899540,https://theqoo.net/beauty/3562735446?page=7611,beauty,쿠폰으로 들어가면 적용 상점 나옴,25.01.07
899540,https://theqoo.net/beauty/3562735446?page=7611,beauty,쿠폰 들어가면 적용 상점 나오는데 거의 2천 몇개라... 거기서 뒤져보거나 해야함,25.01.07
899486,https://theqoo.net/beauty/3562634211?page=7614,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/02/12 12:11:19)",25.01.07
899486,https://theqoo.net/beauty/3562634211?page=7614,beauty,머 샀어?,25.01.07
899486,https://theqoo.net/beauty/3562634211?page=7614,beauty,모사써,25.01.07
899486,https://theqoo.net/beauty/3562634211?page=7614,beauty,루리디아 샀을 거 같당,25.01.07
899486,https://theqoo.net/beauty/3562634211?page=7614,beauty,맞앜ㅋㅋ 루리디아 러브 삼,25.01.07
899524,https://theqoo.net/beauty/3562707724?page=7612,beauty,쿠폰 받는 페이지도 여러개고 앱 너무 복잡해,25.01.07
899524,https://theqoo.net/beauty/3562707724?page=7612,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/07 23:54:02)",25.01.07
899524,https://theqoo.net/beauty/3562707724?page=7612,beauty,먼가 정신없는 느낌ㅋㅋㅋ,25.01.07
899524,https://theqoo.net/beauty/3562707724?page=7612,beauty,이벤트 찾아가려면 오조오억년 걸림,25.01.07
899524,https://theqoo.net/beauty/3562707724?page=7612,beauty,존ㄴㄴㄴㄴㄴㄴㄴㄴ나 개짜증남... UIUX디자이너 왜 그러시는 거예요 ㅠㅠ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,ㄱㅅㄱㅅ 빋았다!,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,오 ㄱㅅㄱㅅ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,ㄱㅁㅇ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,엥 ㅁㅊ 진짜네 ㄱㅅㄱㅅ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,이렇게 갑자기 오먄 뭘 사야할지 모르겟는데!!,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,고마워!!,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,와 고마워!,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,ㄱㅅㄱㅅ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/21 00:52:37)",25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,대박구 팔레트샀다 고마왕!!!!,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/02/12 12:11:19)",25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,고마워,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,ㄱㅅㄱㅅ 투크 펜슬 두개삼 ㅋㅋ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,@14 투크 무슨색샀어?? 엄청많네,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,팔레트 샀어! 고마워ㅎㅎ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/03/30 20:23:38)",25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,헉 투크 막힌건가,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,매드피치에서 샀다 고마워!!,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,투크 이제 안되는건가ㅠㅠ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/07 20:48:45)",25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,@15 도화 핑크랑 살몬 ㅋㅋ,25.01.07
899478,https://theqoo.net/beauty/3562597074?page=7614,beauty,투크는 막혔나봐ㅠㅠ쿠폰적용이 안되네ㅠㅠ,25.01.07
899441,https://theqoo.net/beauty/3562436528?page=7616,beauty,"응 나 저 페이지 켜놓고 앱 내렸었나봐
앱 여니까 바로 나오네 품절
https://img.theqoo.net/ceanmD",25.01.07
899441,https://theqoo.net/beauty/3562436528?page=7616,beauty,아갖고싶다,25.01.07
899441,https://theqoo.net/beauty/3562436528?page=7616,beauty,@1 아쉽다ㅜㅜ어쩐지 페이지가 없드라,25.01.07
899230,https://theqoo.net/beauty/3561675665?page=7627,beauty,오 고마워 나도 일단 바꿔놔야겠다,25.01.07
899345,https://theqoo.net/beauty/3562133463?page=7621,beauty,헐,25.01.07
899345,https://theqoo.net/beauty/3562133463?page=7621,beauty,헐 싸다,25.01.07
899073,https://theqoo.net/beauty/3560794687?page=7635,beauty,에이블리 3810🤔,25.01.06
899073,https://theqoo.net/beauty/3560794687?page=7635,beauty,"올영 1,650 음...",25.01.06
899073,https://theqoo.net/beauty/3560794687?page=7635,beauty,1470ㅋㅋㅋㅋ,25.01.06
899073,https://theqoo.net/beauty/3560794687?page=7635,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/04/17 00:06:37)",25.01.06
899073,https://theqoo.net/beauty/3560794687?page=7635,beauty,@4 나는 4천원부터 쓰는데 살거잇음 써! 이거땜에 사진말고,25.01.06
899047,https://theqoo.net/beauty/3560667724?page=7636,beauty,"ㄴㄷ25..
멤버십이나 랜덤이나 같아서 팍식",25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,헐 ㅊㅋㅊㅋ,25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,헐,25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,근데 에이블리는 포인트 10퍼밖에 못씀ㅠㅠ 나도 저번에 포인트 복붙? 그런거로 3만포 넘게 받았는데 이거알고 팍식...하나도 안썼음ㅋㅋㅋ,25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,@3 1+1 이벤트만 쓸어야겠다ㅠㅠㅠㅋㅋㅋㅋㅋ,25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,와,25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/10/02 18:48:20)",25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,나도 이거보고 뽑았는데 2.5나옴 ㅋㅋㅋㅋ,25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,나도 이거 보고 가서 뽑으니까 2.5 나왔어!,25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/08 11:34:26)",25.01.06
899048,https://theqoo.net/beauty/3560676609?page=7636,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/07 17:48:49)",25.01.06
899864,https://theqoo.net/beauty/3563823492?page=7595,beauty,오 가방 어때?? 튼튼해??,25.01.08
899864,https://theqoo.net/beauty/3563823492?page=7595,beauty,"@1 얇고 가벼운데 일단 넘 예뻐 전혀 이가격으로 안보임 ㅋㅋ
후기에서 보부상 용도로 좋대!",25.01.08
898360,https://theqoo.net/beauty/3556516934?page=7670,beauty,ㅣㅇ렇게 되면 저녁에 붙방이랑 올영앱을 안들어가고 쓸쓸한 존버를 해야되나..,25.01.03
898360,https://theqoo.net/beauty/3556516934?page=7670,beauty,블러셔 이미지가 봄 신상 같은데 정확한건 라방일에 확인 가능할 것 같아,25.01.03
898360,https://theqoo.net/beauty/3556516934?page=7670,beauty,"@1 나는 올영 배송이 싫어서 올영 ONLY 제품 아닌 이상 못 사겠더라 ㅋㅋㅋㅋ ㅠㅠ
@2 나도 저거 보고 쓴 글이었어 ㅋㅋ 러브로지보다는 쨍하고 암만 봐도 이번 신상 쥬시피치 같은데 당일까지 존버할까 하고..",25.01.03
897922,https://theqoo.net/beauty/3553970227?page=7692,beauty,"진짜 지그재그 단독이 있고 아니면 지그재그에서 먼저 판매하는게 있는데
근데 이니스프리 싱글섀도우는 이니스프리 공홈 말고는 판매안해",25.01.01
897963,https://theqoo.net/beauty/3554174156?page=7690,beauty,파데값도 안나온다 ㄱㄱ,25.01.01
897963,https://theqoo.net/beauty/3554174156?page=7690,beauty,@1 할인때문에 섀도 추가하긴 했는데 ㅜㅜ 고민이다 파데만 사면 15000원대인데,25.01.01
897963,https://theqoo.net/beauty/3554174156?page=7690,beauty,파데 적립금 없으면 11000원대가 최저가야 연말에 그정도 금액 자주 나오긴했었음,25.01.01
897963,https://theqoo.net/beauty/3554174156?page=7690,beauty,@3 아 그래???? 되게 가격 좋네 ! 존버해야겠다 고마워!!!!,25.01.01
898107,https://theqoo.net/beauty/3555131922?page=7683,beauty,더블유랩이구나 ㅋㅋㅋ 여기 진짜 오래 살아남은거 같은데 한번도 안써봄,25.01.02
898107,https://theqoo.net/beauty/3555131922?page=7683,beauty,ㄷㅂㅇㄹ 예전에 써봤는데 걍 보통이었음 ㅋㅋㅋ무난무난,25.01.02
899582,https://theqoo.net/beauty/3562799514?page=7609,beauty,투크 브러쉬 뭐 샀어? 앞 호수 브러쉬들은 작은데 비싸서ㅋㅋㅋ 가격이 다 똑같더라고? 난 파우더 브러쉬 샀어,25.01.07
899582,https://theqoo.net/beauty/3562799514?page=7609,beauty,헐 투크 적용돼? 나 왜 투크 안되지ㅠㅠ,25.01.07
899582,https://theqoo.net/beauty/3562799514?page=7609,beauty,@2 투크 아까 끝났어 브랜드마다 쿠폰 적용 수량 있는거 같더라,25.01.07
899582,https://theqoo.net/beauty/3562799514?page=7609,beauty,@1 나 02랑 03!!! 이나쌤 영상 보고 예전부터 위시였어서 ㅎㅎ,25.01.07
899557,https://theqoo.net/beauty/3562755365?page=7610,beauty,이런 립을 말한지 모르겠지만 노노어 립펜슬,25.01.07
899557,https://theqoo.net/beauty/3562755365?page=7610,beauty,난 매드피치랑 투크 글로스 사쪙,25.01.07
899505,https://theqoo.net/beauty/3562679746?page=7613,beauty,오 나도 이 조합으로 가야겠당,25.01.07
897573,https://theqoo.net/beauty/3551595587?page=7710,beauty,고마워!,24.12.30
897455,https://theqoo.net/beauty/3550734396?page=7716,beauty,99퍼가 나왔어???,24.12.30
897455,https://theqoo.net/beauty/3550734396?page=7716,beauty,@1 말은 99퍼 할인이지만 만원 할인해주던 12시 선착순 쿠폰,24.12.30
897455,https://theqoo.net/beauty/3550734396?page=7716,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/02/27 22:35:08)",24.12.30
897455,https://theqoo.net/beauty/3550734396?page=7716,beauty,@3 아니ㅜㅜ 개빡셈,24.12.30
897455,https://theqoo.net/beauty/3550734396?page=7716,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/03/22 16:19:02)",24.12.30
897411,https://theqoo.net/beauty/3550433296?page=7718,beauty,오,24.12.29
897411,https://theqoo.net/beauty/3550433296?page=7718,beauty,"가끔 50퍼 세일해서 드볼함
가격도 저렴하고.좋아",24.12.29
897457,https://theqoo.net/beauty/3550758290?page=7715,beauty,뭐 신상 나옴??,24.12.30
897457,https://theqoo.net/beauty/3550758290?page=7715,beauty,@1 아닠ㅋㅋ 나왔던거 중에 하나 ㅋㅋㅋㅋ,24.12.30
897457,https://theqoo.net/beauty/3550758290?page=7715,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/06/06 12:16:58)",24.12.30
897457,https://theqoo.net/beauty/3550758290?page=7715,beauty,@2 쇼핑하는 치즈냥? 그거 ㅋㅋㅋ 미지근톤 좋아하고 핑크 좋아해서 이거 사게 ㅎㅎ,24.12.30
897438,https://theqoo.net/beauty/3550594263?page=7716,beauty,아니,24.12.30
897438,https://theqoo.net/beauty/3550594263?page=7716,beauty,@1 시발 개 슬프디ㅠ,24.12.30
897438,https://theqoo.net/beauty/3550594263?page=7716,beauty,주말에 뿌릴때 그 뷰티페스타 그럴때만 하는거,24.12.30
897403,https://theqoo.net/beauty/3550391594?page=7718,beauty,올리브영 배송상태 싸가지 없는데 지그재그는 제품 다 감싸서 주면서 무료배송임ㅋㅋㅋㅋㅋ,24.12.29
897403,https://theqoo.net/beauty/3550391594?page=7718,beauty,"@1 패션 향수 살때는 무신사에서 세일 많이해줘서 거의 무신사에서 사는 편인데 앞으로 코스메틱쪽은 직잭이나 에이블리 이용해야겠다 ㅋ
알려줘서 고마워 ㅎㅎ",24.12.29
897403,https://theqoo.net/beauty/3550391594?page=7718,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/02/05 02:43:15)",24.12.29
897403,https://theqoo.net/beauty/3550391594?page=7718,beauty,"@3 너무 좋은 세상을 이제 알앗습니다 .. ! 힌스, 딘토, 페리페라 등등 다 입점 되어있는거 보고 신기했어 ㅋㅋ 네이밍이나 얼터너티브 이런것도 ㅋㅋㅋ",24.12.29
897403,https://theqoo.net/beauty/3550391594?page=7718,beauty,"컬러그램이랑 웨메 올영 브랜드인데 지그재그에서 주문하면 올영 택배로 오면서 뽁뽁이 포장도 되어 있음
올영이 양아치야",24.12.29
897099,https://theqoo.net/beauty/3548291836?page=7733,beauty,우왓 고마워!,24.12.28
897099,https://theqoo.net/beauty/3548291836?page=7733,beauty,고마워!,24.12.28
897099,https://theqoo.net/beauty/3548291836?page=7733,beauty,쿠폰쓰면 8900원대임!,24.12.28
896848,https://theqoo.net/beauty/3546503767?page=7746,beauty,그건 안봐서 모르겠는데 직잭도 짭개많음.. 일단 향수에서 무더기로봄,24.12.27
896848,https://theqoo.net/beauty/3546503767?page=7746,beauty,@1 ㅜㅜ 그럼 사지 말아야겟다..,24.12.27
899155,https://theqoo.net/beauty/3561311186?page=7631,beauty,와 ㄱㅊ은데?,25.01.06
899497,https://theqoo.net/beauty/3562666888?page=7613,beauty,슼에 게시글있어,25.01.07
899497,https://theqoo.net/beauty/3562666888?page=7613,beauty,그냥 스퀘어에 적힌 그대로 가면 되는데,25.01.07
899497,https://theqoo.net/beauty/3562666888?page=7613,beauty,걍 받으면 되돈디...,25.01.07
899497,https://theqoo.net/beauty/3562666888?page=7613,beauty,저기 있는 브랜드 중 하나 골라서 브랜드 페이지 들어가면 있어,25.01.07
899497,https://theqoo.net/beauty/3562666888?page=7613,beauty,카테잡담으로 돌려놓고있어서 슼글을 못봣슴; ㅎㅎ 고마워,25.01.07
896560,https://theqoo.net/beauty/3545021436?page=7760,beauty,그래도 230까진 가봤다...🫠,24.12.25
896560,https://theqoo.net/beauty/3545021436?page=7760,beauty,저거 279 눌러도 실패함 (경험담) 연타하면서 저걸 어떻게 정확하게 맞춰?? ㅡㅡ,24.12.25
896560,https://theqoo.net/beauty/3545021436?page=7760,beauty,나도 283 나옴... 너무해,24.12.25
896560,https://theqoo.net/beauty/3545021436?page=7760,beauty,토스 같은 짓 하네,24.12.25
896240,https://theqoo.net/beauty/3543100206?page=7776,beauty,ㄳㄳ,24.12.24
896240,https://theqoo.net/beauty/3543100206?page=7776,beauty,ㄱㅅㄱㅅ,24.12.24
896240,https://theqoo.net/beauty/3543100206?page=7776,beauty,"https://img.theqoo.net/VnYknp
이거 저번에도 했던 건데 좀 비싼 거 사야 먹일 수 있더라",24.12.24
896240,https://theqoo.net/beauty/3543100206?page=7776,beauty,@3 앗 ㄱㅅㄱㅅ,24.12.24
896197,https://theqoo.net/beauty/3542948794?page=7778,beauty,ㅊㅋㅊㅋ,24.12.24
896197,https://theqoo.net/beauty/3542948794?page=7778,beauty,와 대박ㅋㅋㅋㅋㅋㅋㅊㅋㅊㅋㅊㅋㅊㅋ,24.12.24
896460,https://theqoo.net/beauty/3544280197?page=7765,beauty,야나두,24.12.25
896398,https://theqoo.net/beauty/3543927513?page=7768,beauty,고마워!,24.12.25
896398,https://theqoo.net/beauty/3543927513?page=7768,beauty,고마워,24.12.25
